state,q_sell,q_hold,q_buy,best_action,q_margin,trend,volume,volatility,recent_return,sec_ai,lots
trend=medium|volume=low|volatility=medium|recent_return=high|sec_ai=high|lots=1,0.08901133987171156,0.0832280127244977,0.08313180510256367,SELL,0.005783327147213857,medium,low,medium,high,high,1
trend=medium|volume=low|volatility=high|recent_return=high|sec_ai=high|lots=0,0.07509897891737374,0.07371070520281445,0.06627914460631078,SELL,0.001388273714559296,medium,low,high,high,high,0
trend=medium|volume=low|volatility=medium|recent_return=low|sec_ai=high|lots=1,0.08566379675172889,0.09469855005182305,0.08213430487643904,HOLD,0.009034753300094164,medium,low,medium,low,high,1
trend=medium|volume=low|volatility=high|recent_return=high|sec_ai=high|lots=1,0.07388488456875776,0.07483553771742012,0.0723324967373092,HOLD,0.000950653148662356,medium,low,high,high,high,1
trend=medium|volume=low|volatility=high|recent_return=high|sec_ai=low|lots=0,0.07169252074302751,0.0701472520425851,0.06960475717358129,SELL,0.0015452687004424148,medium,low,high,high,low,0
trend=medium|volume=medium|volatility=high|recent_return=low|sec_ai=low|lots=0,0.0721850248211945,0.06973556111799552,0.06719110541519027,SELL,0.002449463703198984,medium,medium,high,low,low,0
trend=medium|volume=medium|volatility=high|recent_return=low|sec_ai=low|lots=1,0.06341502234080797,0.07024759131759148,0.07606819049501726,BUY,0.005820599177425778,medium,medium,high,low,low,1
trend=medium|volume=high|volatility=high|recent_return=low|sec_ai=low|lots=1,0.07327138871925273,0.07388557618691169,0.08886882373501584,BUY,0.01498324754810415,medium,high,high,low,low,1
trend=medium|volume=low|volatility=medium|recent_return=medium|sec_ai=high|lots=0,0.08639650493741816,0.08559389532170991,0.08931287504820236,BUY,0.0029163701107842027,medium,low,medium,medium,high,0
trend=medium|volume=low|volatility=high|recent_return=medium|sec_ai=high|lots=2,0.07754414291476182,0.07760831504779393,0.08707471954403641,BUY,0.009466404496242475,medium,low,high,medium,high,2
trend=medium|volume=high|volatility=high|recent_return=high|sec_ai=low|lots=0,0.07223998260537141,0.0710157898387261,0.0708697571702502,SELL,0.0012241927666453156,medium,high,high,high,low,0
trend=medium|volume=high|volatility=high|recent_return=medium|sec_ai=low|lots=0,0.07259417611409706,0.07060812861351767,0.07077264041762159,SELL,0.0018215356964754736,medium,high,high,medium,low,0
trend=medium|volume=low|volatility=medium|recent_return=low|sec_ai=high|lots=0,0.08598936747174518,0.08404698089966403,0.08486400985152681,SELL,0.0011253576202183702,medium,low,medium,low,high,0
trend=medium|volume=low|volatility=high|recent_return=low|sec_ai=high|lots=0,0.07804945680454699,0.07399704422765827,0.07462771172923437,SELL,0.003421745075312621,medium,low,high,low,high,0
trend=medium|volume=medium|volatility=high|recent_return=low|sec_ai=high|lots=3,0.07530962362402482,0.07358847129730763,0.0812316953203721,BUY,0.0059220716963472725,medium,medium,high,low,high,3
trend=medium|volume=medium|volatility=high|recent_return=medium|sec_ai=high|lots=3,0.08557419029993063,0.08973905938743444,0.08540301909626276,HOLD,0.004164869087503811,medium,medium,high,medium,high,3
trend=medium|volume=medium|volatility=medium|recent_return=medium|sec_ai=high|lots=0,0.08745816379743998,0.08678556912979636,0.0865987307238311,SELL,0.0006725946676436195,medium,medium,medium,medium,high,0
trend=medium|volume=high|volatility=high|recent_return=high|sec_ai=high|lots=3,0.07293441420730072,0.0667776730582824,0.06596695694103558,SELL,0.006156741149018319,medium,high,high,high,high,3
trend=medium|volume=medium|volatility=high|recent_return=medium|sec_ai=high|lots=2,0.08264333521186454,0.08249722336607428,0.0824987274084074,SELL,0.00014460780345713908,medium,medium,high,medium,high,2
trend=medium|volume=low|volatility=high|recent_return=medium|sec_ai=low|lots=0,0.0729695122864874,0.07081756800303864,0.06954228184836005,SELL,0.0021519442834487673,medium,low,high,medium,low,0
trend=medium|volume=low|volatility=high|recent_return=low|sec_ai=high|lots=2,0.07772292624147709,0.07528635114405413,0.07412753545369422,SELL,0.002436575097422955,medium,low,high,low,high,2
trend=medium|volume=low|volatility=high|recent_return=low|sec_ai=low|lots=0,0.0719006003611519,0.07094145650256813,0.07012781339106175,SELL,0.0009591438585837692,medium,low,high,low,low,0
trend=medium|volume=low|volatility=high|recent_return=high|sec_ai=low|lots=1,0.07576691726628632,0.07279482924714879,0.08086087973966664,BUY,0.0050939624733803285,medium,low,high,high,low,1
trend=medium|volume=low|volatility=medium|recent_return=medium|sec_ai=high|lots=1,0.0886005311268134,0.10207280767166937,0.09633198478006263,HOLD,0.005740822891606739,medium,low,medium,medium,high,1
trend=medium|volume=low|volatility=high|recent_return=low|sec_ai=low|lots=1,0.06815925742891492,0.06820447027883494,0.08118507144279696,BUY,0.012980601163962019,medium,low,high,low,low,1
trend=medium|volume=high|volatility=medium|recent_return=low|sec_ai=high|lots=0,0.08406334787502193,0.08628562145256324,0.09187185574947027,BUY,0.005586234296907022,medium,high,medium,low,high,0
trend=medium|volume=low|volatility=high|recent_return=low|sec_ai=low|lots=2,0.08569198129744021,0.10303587507306826,0.08440435547734043,HOLD,0.017343893775628047,medium,low,high,low,low,2
trend=medium|volume=high|volatility=medium|recent_return=medium|sec_ai=high|lots=0,0.08657345563226325,0.08454613244552366,0.08809509788222411,BUY,0.0015216422499608612,medium,high,medium,medium,high,0
trend=medium|volume=medium|volatility=high|recent_return=medium|sec_ai=low|lots=0,0.07330485435822522,0.0706141341372511,0.06725114435364594,SELL,0.0026907202209741216,medium,medium,high,medium,low,0
trend=medium|volume=medium|volatility=medium|recent_return=low|sec_ai=high|lots=1,0.08637649456256365,0.09953066034103515,0.08819854545207914,HOLD,0.01133211488895601,medium,medium,medium,low,high,1
trend=medium|volume=low|volatility=high|recent_return=medium|sec_ai=high|lots=0,0.07599121139064427,0.07371764957351246,0.07428599752149818,SELL,0.0017052138691460855,medium,low,high,medium,high,0
trend=medium|volume=low|volatility=high|recent_return=medium|sec_ai=low|lots=1,0.07364721780186037,0.06850058000909974,0.06904964816327278,SELL,0.004597569638587595,medium,low,high,medium,low,1
trend=medium|volume=high|volatility=medium|recent_return=medium|sec_ai=high|lots=1,0.0869658072035655,0.08594904756975932,0.0833307125052642,SELL,0.0010167596338061802,medium,high,medium,medium,high,1
trend=medium|volume=medium|volatility=high|recent_return=medium|sec_ai=low|lots=1,0.07875280326451328,0.07395721739915967,0.08790400996444335,BUY,0.009151206699930067,medium,medium,high,medium,low,1
trend=medium|volume=high|volatility=medium|recent_return=medium|sec_ai=high|lots=2,0.08643489572307629,0.11026550058034466,0.08833619372518031,HOLD,0.02192930685516435,medium,high,medium,medium,high,2
trend=medium|volume=low|volatility=medium|recent_return=medium|sec_ai=high|lots=2,0.09238674667209142,0.09581845065570822,0.09471922193552287,HOLD,0.0010992287201853496,medium,low,medium,medium,high,2
trend=medium|volume=high|volatility=medium|recent_return=low|sec_ai=high|lots=2,0.09087916003757891,0.0835461220527054,0.08762985459219232,SELL,0.0032493054453865966,medium,high,medium,low,high,2
trend=medium|volume=low|volatility=medium|recent_return=medium|sec_ai=high|lots=3,0.09850799978019496,0.10931327785402536,0.09646431280468558,HOLD,0.010805278073830402,medium,low,medium,medium,high,3
trend=medium|volume=low|volatility=medium|recent_return=high|sec_ai=high|lots=2,0.092091242170655,0.09611934552044171,0.08908261390100979,HOLD,0.004028103349786719,medium,low,medium,high,high,2
trend=medium|volume=low|volatility=medium|recent_return=low|sec_ai=high|lots=2,0.09162955984811938,0.08916716121032457,0.09038864334533148,SELL,0.0012409165027879032,medium,low,medium,low,high,2
trend=medium|volume=high|volatility=medium|recent_return=low|sec_ai=high|lots=3,0.09862286751666313,0.09803353873430191,0.09978179895586581,BUY,0.0011589314392026762,medium,high,medium,low,high,3
trend=medium|volume=low|volatility=medium|recent_return=high|sec_ai=low|lots=1,0.08114734511151629,0.08943922581067348,0.07834710706514424,HOLD,0.008291880699157192,medium,low,medium,high,low,1
trend=medium|volume=low|volatility=low|recent_return=high|sec_ai=low|lots=0,0.08027701790226179,0.07998593106072469,0.07876442021480687,SELL,0.00029108684153709985,medium,low,low,high,low,0
trend=medium|volume=medium|volatility=medium|recent_return=high|sec_ai=high|lots=3,0.0923727407306711,0.08965789273185906,0.09062593293525006,SELL,0.0017468077954210376,medium,medium,medium,high,high,3
trend=medium|volume=medium|volatility=medium|recent_return=high|sec_ai=high|lots=2,0.09752637030384811,0.08985136706894484,0.09355191786885465,SELL,0.003974452434993461,medium,medium,medium,high,high,2
trend=medium|volume=high|volatility=medium|recent_return=low|sec_ai=high|lots=1,0.08671141000354071,0.0867948054958003,0.09452546078585541,BUY,0.007730655290055108,medium,high,medium,low,high,1
trend=medium|volume=high|volatility=low|recent_return=medium|sec_ai=low|lots=2,0.08072293669197728,0.08190592843167674,0.08367206935816054,BUY,0.0017661409264838057,medium,high,low,medium,low,2
trend=medium|volume=high|volatility=medium|recent_return=high|sec_ai=high|lots=2,0.09718255046421503,0.09644944826273713,0.1113546154604962,BUY,0.014172064996281167,medium,high,medium,high,high,2
trend=medium|volume=high|volatility=medium|recent_return=low|sec_ai=low|lots=3,0.0900392823609967,0.09316399208110926,0.0891045721295389,HOLD,0.003124709720112556,medium,high,medium,low,low,3
trend=medium|volume=high|volatility=medium|recent_return=low|sec_ai=medium|lots=2,0.08411031133100337,0.09481944222402648,0.0847371557259772,HOLD,0.010082286498049278,medium,high,medium,low,medium,2
trend=medium|volume=high|volatility=medium|recent_return=high|sec_ai=high|lots=1,0.0886849587440626,0.09240824895976867,0.09718243727822773,BUY,0.004774188318459063,medium,high,medium,high,high,1
trend=medium|volume=high|volatility=high|recent_return=high|sec_ai=medium|lots=3,0.07490392770227733,0.07811895192157103,0.0716670388682052,HOLD,0.003215024219293705,medium,high,high,high,medium,3
trend=medium|volume=high|volatility=high|recent_return=low|sec_ai=medium|lots=0,0.07494207790001672,0.07244708115003855,0.06879599660420795,SELL,0.002494996749978176,medium,high,high,low,medium,0
trend=medium|volume=high|volatility=high|recent_return=low|sec_ai=medium|lots=2,0.07951270284455107,0.07900979291733749,0.07928888174644143,SELL,0.00022382109810964446,medium,high,high,low,medium,2
trend=medium|volume=high|volatility=high|recent_return=medium|sec_ai=medium|lots=0,0.07382577751072722,0.07343161655531918,0.07176679020003916,SELL,0.000394160955408035,medium,high,high,medium,medium,0
trend=medium|volume=medium|volatility=high|recent_return=high|sec_ai=medium|lots=3,0.0933314105939851,0.07323059451324847,0.07294755978877558,SELL,0.020100816080736633,medium,medium,high,high,medium,3
trend=medium|volume=medium|volatility=high|recent_return=medium|sec_ai=medium|lots=0,0.07324593694118592,0.07487729541733389,0.07228418664722833,HOLD,0.0016313584761479677,medium,medium,high,medium,medium,0
trend=medium|volume=low|volatility=high|recent_return=medium|sec_ai=medium|lots=3,0.07927374849663768,0.080529420273551,0.07772629540147778,HOLD,0.0012556717769133252,medium,low,high,medium,medium,3
trend=medium|volume=high|volatility=high|recent_return=high|sec_ai=medium|lots=0,0.0745674411007379,0.07200123377819356,0.07057048931436771,SELL,0.0025662073225443394,medium,high,high,high,medium,0
trend=medium|volume=high|volatility=high|recent_return=low|sec_ai=medium|lots=3,0.09432360737291283,0.07705632320677744,0.06977033327296467,SELL,0.01726728416613539,medium,high,high,low,medium,3
trend=medium|volume=medium|volatility=high|recent_return=low|sec_ai=medium|lots=4,0.034398447375107555,-0.0004242762925305382,0.0012141711112777904,SELL,0.03318427626382976,medium,medium,high,low,medium,4
trend=medium|volume=medium|volatility=high|recent_return=high|sec_ai=medium|lots=4,0.0042141173790249025,0.02346673269947957,0.0006181395812513211,HOLD,0.019252615320454667,medium,medium,high,high,medium,4
trend=medium|volume=high|volatility=high|recent_return=low|sec_ai=medium|lots=4,0.07749683439503693,0.012944470295178055,0.03310374991973674,SELL,0.044393084475300194,medium,high,high,low,medium,4
trend=medium|volume=medium|volatility=high|recent_return=high|sec_ai=medium|lots=0,0.08188556099948475,0.073431195517912,0.07379869251637446,SELL,0.008086868483110299,medium,medium,high,high,medium,0
trend=medium|volume=low|volatility=high|recent_return=low|sec_ai=medium|lots=0,0.0739822234175498,0.07413025711942445,0.07558826765500208,BUY,0.0014580105355776335,medium,low,high,low,medium,0
trend=medium|volume=low|volatility=high|recent_return=low|sec_ai=medium|lots=3,0.09078783921610437,0.08252263154552837,0.0650101278595703,SELL,0.008265207670575994,medium,low,high,low,medium,3
trend=medium|volume=low|volatility=high|recent_return=high|sec_ai=medium|lots=0,0.07503007925130459,0.07044448550682077,0.07172952310182079,SELL,0.0033005561494837965,medium,low,high,high,medium,0
trend=medium|volume=low|volatility=high|recent_return=high|sec_ai=medium|lots=2,0.07838598983616542,0.0675537124952269,0.07082902269147975,SELL,0.007556967144685664,medium,low,high,high,medium,2
trend=medium|volume=medium|volatility=high|recent_return=low|sec_ai=medium|lots=0,0.07465942459496087,0.07398974209623575,0.07323396531807108,SELL,0.0006696824987251215,medium,medium,high,low,medium,0
trend=medium|volume=medium|volatility=high|recent_return=low|sec_ai=medium|lots=2,0.07355448141448828,0.07301100533698915,0.08454686977573815,BUY,0.010992388361249869,medium,medium,high,low,medium,2
trend=medium|volume=medium|volatility=high|recent_return=medium|sec_ai=medium|lots=1,0.0768124115986124,0.07815615614891679,0.0950675101878919,BUY,0.016911354038975118,medium,medium,high,medium,medium,1
trend=medium|volume=low|volatility=high|recent_return=low|sec_ai=medium|lots=2,0.07841387768631057,0.078725263114587,0.0834996772997334,BUY,0.004774414185146403,medium,low,high,low,medium,2
trend=medium|volume=medium|volatility=high|recent_return=high|sec_ai=medium|lots=2,0.07604279954235876,0.09669763237936381,0.07808939416720609,HOLD,0.01860823821215772,medium,medium,high,high,medium,2
trend=medium|volume=medium|volatility=high|recent_return=low|sec_ai=medium|lots=1,0.07449092502993562,0.07790082938872156,0.07214816516780617,HOLD,0.003409904358785937,medium,medium,high,low,medium,1
trend=medium|volume=medium|volatility=high|recent_return=high|sec_ai=medium|lots=1,0.07189830979215753,0.06842912235873772,0.07056153773586057,SELL,0.0013367720562969532,medium,medium,high,high,medium,1
trend=medium|volume=medium|volatility=high|recent_return=medium|sec_ai=low|lots=2,0.07880984035629353,0.07763508491642544,0.08788439011430924,BUY,0.009074549758015707,medium,medium,high,medium,low,2
trend=medium|volume=medium|volatility=high|recent_return=low|sec_ai=low|lots=2,0.08162916700936254,0.07827407993635785,0.07613625053688812,SELL,0.0033550870730046922,medium,medium,high,low,low,2
trend=medium|volume=high|volatility=high|recent_return=low|sec_ai=low|lots=2,0.07721677345551485,0.07368558223280908,0.09024731633471943,BUY,0.013030542879204576,medium,high,high,low,low,2
trend=medium|volume=low|volatility=high|recent_return=high|sec_ai=low|lots=2,0.07881842623392905,0.07621658800482173,0.08625706618134156,BUY,0.0074386399474125064,medium,low,high,high,low,2
trend=medium|volume=medium|volatility=high|recent_return=high|sec_ai=low|lots=2,0.08166325703048732,0.08514097451373091,0.09373326177186668,BUY,0.008592287258135767,medium,medium,high,high,low,2
trend=medium|volume=low|volatility=high|recent_return=medium|sec_ai=low|lots=3,0.08596960398573483,0.09074389246670007,0.08713307438861767,HOLD,0.0036108180780824034,medium,low,high,medium,low,3
trend=medium|volume=high|volatility=medium|recent_return=low|sec_ai=low|lots=2,0.08455446695600473,0.0798487781116378,0.07514845065886669,SELL,0.004705688844366923,medium,high,medium,low,low,2
